GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "24039","Somerset, MD",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",77.918,76.723,78.815,85.202,86.517,89.956,91.343,91.659,86.149,86.313,86.721,81.663,91.308,104.933,118.181,119.348,100.000,99.247,92.526,89.834,95.413,109.041,94.806,107.705
 "24039","Somerset, MD",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",487719,489989,514247,578578,597933,640263,687513,705409,668387,683844,714828,689934,796935,920261,1029372,1030210,885671,892308,852211,853256,950964,1180821,1058207,1230728
 "24041","Talbot, MD",2,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1807192,1861105,1894058,1956328,2023667,2084033,2055657,2116732,2044917,2033984,2038655,2027150,2046646,2091693,2096958,2108495,2115834,2121614,2060983,1897038,1984232,2014542,2100770,2138647
 "24041","Talbot, MD",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",85.413,87.961,89.518,92.461,95.644,98.497,97.156,100.042,96.648,96.132,96.352,95.809,96.730,98.859,99.108,99.653,100.000,100.273,97.408,89.659,93.780,95.213,99.288,101.078
 "24041","Talbot, MD",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1251215,1318928,1366902,1450831,1544704,1639576,1669869,1757362,1737948,1739640,1774919,1808051,1857174,1922185,1979482,2076127,2115834,2166369,2153258,2031285,2227614,2435324,2660774,2786680
 "24043","Washington, MD",2,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",5631557,5714403,5735115,6070558,6269607,6602643,6506184,6409400,6120013,6383577,6615573,6612928,6702119,6880575,6852783,7124886,7205051,7269223,7065371,6610280,7133252,7058682,7415422,7597356
 "24043","Washington, MD",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",78.161,79.311,79.599,84.254,87.017,91.639,90.300,88.957,84.941,88.599,91.819,91.782,93.020,95.497,95.111,98.887,100.000,100.891,98.061,91.745,99.003,97.969,102.920,105.445
 "24043","Washington, MD",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",4083965,4224178,4309199,4652511,4933771,5357992,5427467,5432762,5307728,5564623,5849124,5993853,6196540,6485130,6626482,7027311,7205051,7416610,7399410,7101150,8023903,8598552,9487472,9961298
 "24045","Wicomico, MD",2,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",3447148,3494448,3686731,3907071,4189465,4298687,4355090,4439510,4235495,4382593,4460522,4385047,4588944,4795056,4995490,5091969,5156240,5112779,5032323,4920575,5283236,5397260,5412715,5608755
 "24045","Wicomico, MD",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",66.854,67.771,71.500,75.774,81.250,83.369,84.463,86.100,82.143,84.996,86.507,85.044,88.998,92.995,96.882,98.754,100.000,99.157,97.597,95.430,102.463,104.674,104.974,108.776
 "24045","Wicomico, MD",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",2539502,2629894,2819923,3074083,3370719,3555118,3710642,3849550,3766970,3918528,4055179,4081442,4345242,4616267,4889009,5036010,5156240,5194431,5227940,5249180,5865973,6348359,6683848,7087618
 "24047","Worcester, MD",2,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2345325,2352929,2424996,2512246,2566606,2581406,2538147,2481267,2360596,2407797,2553342,2528148,2657477,2725895,2819050,2863621,2881805,2900153,2835228,2555320,2910814,2991111,2976581,3142528
 "24047","Worcester, MD",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",81.384,81.648,84.149,87.176,89.062,89.576,88.075,86.101,81.914,83.552,88.602,87.728,92.216,94.590,97.822,99.369,100.000,100.637,98.384,88.671,101.007,103.793,103.289,109.047
 "24047","Worcester, MD",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1631309,1682022,1766339,1887211,1978208,2055033,2105006,2104126,2034464,2086953,2254846,2289133,2461739,2569676,2713471,2804492,2881805,2964318,2978322,2753251,3276956,3627856,3809377,4138096
 "24510","Baltimore (Independent City), MD",2,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",43158983,42422541,42112870,42157091,43200494,43353738,42606799,42462184,41975194,43170331,43415725,43877321,44220220,44828512,45526820,47013422,47896519,48085621,47508237,45992780,48291551,49688370,50584353,51900153
 "24510","Baltimore (Independent City), MD",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",90.109,88.571,87.925,88.017,90.195,90.515,88.956,88.654,87.637,90.133,90.645,91.609,92.324,93.595,95.052,98.156,100.000,100.395,99.189,96.025,100.825,103.741,105.612,108.359
 "24510","Baltimore (Independent City), MD",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",29814418,30073717,30523492,31452389,33244706,34480107,34821802,35461422,35934063,37407897,38285876,39516198,40633467,42145177,43871059,46182253,47896519,49279670,49714441,49224054,53508532,57823589,61733700,65578972
"Note: See the included footnote file."
"CAGDP1: County gross domestic product (GDP) summary "
"Last updated: February 5, 2026-- new statistics for 2024; revised statistics for 2020-2023."
"U.S. Bureau of Economic Analysis"
