GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "12005","Bay, FL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",73.246,78.243,82.014,89.642,95.556,98.239,99.380,98.665,94.874,94.664,92.231,91.882,93.064,95.459,98.506,100.531,100.000,102.159,102.825,103.938,112.981,116.935,121.776,124.423
 "12005","Bay, FL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",4337335,4750785,5097600,5736345,6330531,6763663,7040972,7101321,6990220,7009885,6912013,7000512,7219632,7576874,8000585,8278828,8391383,8777267,9039773,9342869,10612476,11726419,12836188,13467099
 "12007","Bradford, FL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",609489,625011,650422,679215,682858,685021,729611,707958,641986,645691,633171,597536,608941,603253,613759,619251,654602,662870,620103,656180,642142,670870,699192,729440
 "12007","Bradford, FL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",93.108,95.480,99.361,103.760,104.317,104.647,111.459,108.151,98.073,98.639,96.726,91.282,93.025,92.156,93.761,94.600,100.000,101.263,94.730,100.241,98.097,102.485,106.812,111.433
 "12007","Bradford, FL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",394337,415722,444202,486766,514221,540530,596241,599957,562657,573281,573311,552505,569728,573255,592235,604996,654602,679819,652830,713852,744162,844456,914997,975743
 "12009","Brevard, FL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",16261511,16913264,18186850,19794433,21203479,22053316,23449889,23671354,21978449,22104454,21112439,20777880,21000520,21478966,22463493,23027348,24133063,25244764,26538360,26833411,29793769,31676923,33657805,35095914
 "12009","Brevard, FL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",67.383,70.083,75.361,82.022,87.861,91.382,97.169,98.087,91.072,91.594,87.483,86.097,87.020,89.002,93.082,95.418,100.000,104.607,109.967,111.189,123.456,131.259,139.468,145.427
 "12009","Brevard, FL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",13541503,14278170,15443438,17068193,18631547,19757387,21222963,21341958,20090800,20128416,19375620,19377100,19858124,20626436,21977948,22759862,24133063,25627608,27481706,28406132,32415944,36423102,40584055,43482320
 "12011","Broward, FL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",74196739,77517633,82117012,87382581,93008956,95315936,96422462,92934094,87832348,90884357,89895801,90161425,91488536,94364607,98710123,101145721,104703408,107817123,111893640,109872453,120024526,127700081,133360002,136649542
 "12011","Broward, FL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",70.864,74.035,78.428,83.457,88.831,91.034,92.091,88.759,83.887,86.802,85.858,86.111,87.379,90.126,94.276,96.602,100.000,102.974,106.867,104.937,114.633,121.964,127.369,130.511
 "12011","Broward, FL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",54679491,58231790,62607160,68361203,74823531,79134236,82043599,80164036,77491576,80422206,80563519,82577236,85288384,89618816,95914556,99799959,104703408,109860494,116874689,117214612,132735680,150317672,164566599,173651328
 "12013","Calhoun, FL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",258401,250073,255311,249708,252521,253175,259908,259940,266855,281170,258105,244146,237019,238993,243351,243851,271085,268383,274519,281965,306489,308998,357408,384202
